coopeuch-migracion-nominastef-rsparametros,SERVICIO-WSPARAMETROS,Servicio Principal,Servicio,Context,Servicio principal de parámetros nominas TEF. Gestiona operaciones de parámetros de nominas,camelContext,Blueprint,,,,,cl.coopeuch.integracion.parametros.util.RouteFacade,,,,,,,,,,,,,Servicio principal parámetros nominas TEF. Contexto Camel para gestión de parámetros,ALTA,
coopeuch-migracion-nominastef-rsparametros,SERVICIO-WSPARAMETROS,restApiEnpointParametros,Endpoint REST,Endpoint,Endpoint REST para servicio de parámetros nominas TEF,/nominastef/WSParametros,REST,etc/wsdl/WSParametros.wsdl,cl.coopeuch.integracion.parametros.service.OperacionesService,,,,,,,,,,,,,Endpoint REST parámetros nominas TEF. JSON provider,ALTA,
coopeuch-migracion-nominastef-rsparametros,SERVICIO-WSPARAMETROS,dataSourceSqlServer,Base Datos,DataSource,Configuración de conexión a SQL Server para parámetros nominas TEF,SQL Server,JDBC,,,,,net.sourceforge.jtds.jdbc.Driver,coopeuch.sqlserver.url|coopeuch.sqlserver.username|coopeuch.sqlserver.password|coopeuch.sqlserver.timeBetweenEvictionRunsMillis|coopeuch.sqlserver.numTestsPerEvictionRun|coopeuch.sqlserver.minEvictableIdleTimeMillis|coopeuch.sqlserver.maxActive,,,,,,,,,DataSource SQL Server parámetros nominas TEF. Pool de conexiones,ALTA,
coopeuch-migracion-nominastef-rsparametros,SERVICIO-WSPARAMETROS,beanAMQ,Cola AMQ,Component,Configuración de ActiveMQ para parámetros nominas TEF,ActiveMQ,JMS,,,,,org.apache.activemq.camel.component.ActiveMQComponent,amq.broker.url|amq.username|amq.password|usePooledConnection,,,,,,,,,Componente ActiveMQ parámetros nominas TEF. Pool de conexiones,ALTA,
coopeuch-migracion-nominastef-rsparametros,SERVICIO-WSPARAMETROS,beanRouteFacade,Utilidad,Bean,Bean de utilidad para transformaciones y lógica de negocio,Bean,Java,,,,,cl.coopeuch.integracion.parametros.util.RouteFacade,,,,,,,,,,,,,Bean utilidad parámetros nominas TEF. Transformaciones y lógica,ALTA,
coopeuch-migracion-nominastef-rsparametros,SERVICIO-WSPARAMETROS,ROUTE-PRINCIPAL-WSNOMINASTEF,Operación,Route,Operación principal para parámetros nominas TEF. Gestiona parámetros de nominas,cxfrs:bean:restApiEnpointParametros,REST,,,,,cl.coopeuch.integracion.parametros.util.RouteFacade,,,,,,,,,Operación principal parámetros nominas TEF. Gestiona parámetros,ALTA,
coopeuch-migracion-nominastef-rsparametros,SERVICIO-WSPARAMETROS,WsCargaNomina,Operación,Route,Operación para carga nomina. Ejecuta carga de nomina,direct:consultar,SQL,,,,,cl.coopeuch.integracion.parametros.util.RouteFacade,,,,pa_consultaIdParametro,,,,,Operación carga nomina. Carga de nomina,ALTA,
coopeuch-migracion-nominastef-rsparametros,SERVICIO-WSPARAMETROS,excepcion,Manejo Errores,Route,Manejo centralizado de excepciones para parámetros nominas TEF. Escribe en cola fault,direct:excepcion,AMQ,,,cl.coopeuch.integracion.parametros.util.RouteFacade,excepcionAmq,,800,,,,ActiveMQ|{{amq.queue.fault}}|exchangePattern=InOnly,,,,,JSON marshaling,Handler central de errores parámetros nominas TEF. Serializa a JSON,ALTA,ActiveMQ
coopeuch-migracion-nominastef-rsvalidatef,servicio-nomiastef-validatef,Servicio Principal,Servicio,Context,Servicio principal de validación TEF nominas. Gestiona validaciones de transferencias electrónicas,servicio-nomiastef-validatef,Context,,,,cl.coopeuch.integracion.nomiastefvalidatef.util.RouteFacade,,,,,,,,,Servicio principal validación TEF nominas. Gestiona validaciones,ALTA,
coopeuch-migracion-nominastef-rsvalidatef,validaTEFRest,Endpoint REST,Endpoint,REST,Endpoint REST para validación TEF nominas. Expone operaciones de validación,cxfrs:bean:validaTEFRest,REST,,,,cl.coopeuch.integracion.nomiastefvalidatef.rest.ValidaTEFRest,validadorTEF,,,,,,,,,Endpoint REST validación TEF nominas. Expone operaciones,ALTA,
coopeuch-migracion-nominastef-rsvalidatef,AMQ,Componente AMQ,Componente,ActiveMQ,Componente ActiveMQ para comunicación asíncrona. Gestiona colas de mensajes,org.apache.activemq.camel.component.ActiveMQComponent,AMQ,,,{{amq.broker.url}}|{{amq.username}}|{{amq.password}},,,,,,,Componente ActiveMQ comunicación asíncrona. Gestiona colas,ALTA,ActiveMQ
coopeuch-migracion-nominastef-rsvalidatef,routeFacade,Bean Utilidad,Bean,Utility,Bean de utilidad para operaciones de ruteo. Gestiona lógica de negocio,cl.coopeuch.integracion.nomiastefvalidatef.util.RouteFacade,Bean,,,,,,,,,,,Bean utilidad operaciones ruteo. Gestiona lógica negocio,ALTA,
coopeuch-migracion-nominastef-rsvalidatef,jsonProvider,Provider JSON,Bean,Provider,Provider JSON para serialización/deserialización. Gestiona formato JSON,org.apache.cxf.jaxrs.provider.json.JSONProvider,Provider,,,,,,,,,,,Provider JSON serialización/deserialización. Gestiona formato,ALTA,
coopeuch-migracion-nominastef-rsvalidatef,rest-inicio,Operación,Route,Operación REST para validación TEF nominas. Gestiona validaciones,cxfrs:bean:validaTEFRest,REST,,,,cl.coopeuch.integracion.nomiastefvalidatef.util.RouteFacade,validadorTEF,,,,,,,,,Operación REST validación TEF nominas. Gestiona validaciones,ALTA,
coopeuch-migracion-nominastef-rsvalidatef,validadorTEF,Operación,Route,Operación principal de validación TEF. Procesa validaciones de transferencias,direct:validadorTEF,Route,,,,cl.coopeuch.integracion.nomiastefvalidatef.util.RouteFacade,validacionTransferenciaCorrelationId,,,,,,,,,Operación principal validación TEF. Procesa validaciones,ALTA,
coopeuch-migracion-nominastef-rsvalidatef,excepcion,Manejo Errores,Route,Manejo centralizado de excepciones para validación TEF nominas. Escribe en cola fault,direct:excepcion,AMQ,,,cl.coopeuch.integracion.nomiastefvalidatef.util.RouteFacade,excepcionAmq|excepcionCrear,,800,,,,ActiveMQ|{{amq.queue.fault}}|exchangePattern=InOnly,,,,,JSON marshaling,Handler central de errores validación TEF nominas. Serializa a JSON,ALTA,ActiveMQ
coopeuch-migracion-rsabonomasivoremuneraciones,servicio-abonoMasivoRemuneraciones,Servicio Principal,Servicio,Context,Servicio principal de abono masivo remuneraciones. Gestiona abonos masivos de remuneraciones,servicio-abonoMasivoRemuneraciones,Context,,,,cl.coopeuch.integracion.wsabonomasivoremuneraciones.util.RouteFacade,,,,,,,,,Servicio principal abono masivo remuneraciones. Gestiona abonos,ALTA,
coopeuch-migracion-rsabonomasivoremuneraciones,abonoMasivoRemuneracionesSOAP,Endpoint SOAP,Endpoint,SOAP,Endpoint SOAP para abono masivo remuneraciones. Expone operaciones SOAP,camelcxf:cxfEndpoint,SOAP,,,,cl.coopeuch.integracion.wsabonomasivoremuneraciones.wsdl.WSAbonoMasivoRemuneracionesSOAPPortType,generarContexto|notificar|almacenarRenta,,,,,,,Endpoint SOAP abono masivo remuneraciones. Expone operaciones,ALTA,
coopeuch-migracion-rsabonomasivoremuneraciones,abonoMasivoRemuneracionesREST,Endpoint REST,Endpoint,REST,Endpoint REST para abono masivo remuneraciones. Expone operaciones REST,camelcxf:rsServer,REST,,,,cl.coopeuch.integracion.wsabonomasivoremuneraciones.wsdl.WSAbonoMasivoRemuneracionesSOAPPortType,generarContexto|notificar|almacenarRenta,,,,,,,Endpoint REST abono masivo remuneraciones. Expone operaciones,ALTA,
coopeuch-migracion-rsabonomasivoremuneraciones,endpointWSAutenticacioninterna,Cliente SOAP,Cliente,SOAP,Cliente SOAP para autenticación interna. Gestiona autenticación,camelcxf:cxfEndpoint,SOAP,,,,cl.coopeuch.integracion.wsabonomasivoremuneraciones.wsdl.client.wsautenticacioninterna.WSAutenticacionInternaSOAPPortType,consultarToken,,,,,,,Cliente SOAP autenticación interna. Gestiona autenticación,ALTA,
coopeuch-migracion-rsabonomasivoremuneraciones,endpointRestIndexaApi,Cliente REST,Cliente,REST,Cliente REST para API Indexa. Gestiona integración con Indexa,camelcxf:rsClient,REST,,,,cl.coopeuch.integracion.wsabonomasivoremuneraciones.wsdl.client.IndexaGuiApi.GuiApi,SolicitudToken|EntregaContexto,,,,,,,Cliente REST API Indexa. Gestiona integración Indexa,ALTA,
coopeuch-migracion-rsabonomasivoremuneraciones,dataSourceSqlDb2,Base Datos,DataSource,DB2,Configuración de conexión a DB2 para abono masivo remuneraciones,DB2,JDBC,,,,,com.ibm.as400.access.AS400JDBCDriver,jdbc.db2.url.servicio|jdbc.db2.username.convenios|jdbc.db2.password.convenios,,,,,,,,,DataSource DB2 abono masivo remuneraciones. Pool de conexiones,ALTA,
coopeuch-migracion-rsabonomasivoremuneraciones,beanAMQ,Cola AMQ,Component,ActiveMQ,Configuración de ActiveMQ para abono masivo remuneraciones,ActiveMQ,JMS,,,,,org.apache.activemq.camel.component.ActiveMQComponent,amq.broker.url|amq.username|amq.password|usePooledConnection,,,,,,,,,Componente ActiveMQ abono masivo remuneraciones. Pool de conexiones,ALTA,
coopeuch-migracion-rsabonomasivoremuneraciones,beanRouteFacade,Utilidad,Bean,Utility,Bean de utilidad para transformaciones y lógica de negocio,Bean,Java,,,,,cl.coopeuch.integracion.wsabonomasivoremuneraciones.util.RouteFacade,,,,,,,,,,,,,Bean utilidad abono masivo remuneraciones. Transformaciones y lógica,ALTA,
coopeuch-migracion-rsabonomasivoremuneraciones,excepcion,Manejo Errores,Route,Manejo centralizado de excepciones para abono masivo remuneraciones. Escribe en cola fault,direct:excepcion,AMQ,,,cl.coopeuch.integracion.wsabonomasivoremuneraciones.util.RouteFacade,excepcionAmq|excepcionCrear,,800,,,,ActiveMQ|{{amq.queue.fault}}|exchangePattern=InOnly,,,,,JSON marshaling,Handler central de errores abono masivo remuneraciones. Serializa a JSON,ALTA,ActiveMQ
coopeuch-migracion-rsalmacendatos,servicio-almacen-datos,Servicio Principal,Servicio,Context,Servicio principal de almacén de datos. Gestiona cache de motor y variables E/S,servicio-almacen-datos,Context,,,,,,,,,,,,,Servicio principal almacén datos. Cache motor y variables E/S,ALTA,
coopeuch-migracion-rsalmacendatos,servicio-almacen-datos,construyeCacheMotor,Operación,Route,Construye cache de motor con datos de BD. Ejecuta consulta y guarda en cache,{{quartz2.Motor.cron}},Quartz,,,,,cl.coopeuch.util.AggregatorStrategy,agregador,,,,,,,,,Operación construcción cache motor. Consulta BD y guarda,ALTA,
coopeuch-migracion-rsalmacendatos,servicio-almacen-datos,obtieneCacheMotor,Operación,Route,Obtiene cache de motor almacenado. Recupera datos del cache,direct:obtieneCacheMotor,Direct,,,,,,,,,,,,,Operación obtención cache motor. Recupera datos,ALTA,
coopeuch-migracion-rsalmacendatos,servicio-almacen-datos,guardarInfo,Operación,Route,Guarda información de variables E/S motor. Procesa desde cola AMQ,AMQ:{{amq.queueAlmacenDatos.in}},AMQ,,,cl.coopeuch.util.AggregatorStrategy,agregador,,,,,,,,,Operación guardar info motor. Procesa variables E/S,ALTA,ActiveMQ
coopeuch-migracion-rsalmacendatos,servicio-almacen-datos,dataSourceSybase,DataSource,Bean,DataSource Sybase para almacén datos. Conexión BD Sybase,dataSourceSybase,JDBC,net.sourceforge.jtds.jdbc.Driver,{{jdbc.sybase.url.almacendedatos}},{{jdbc.sybase.username.almacendedatos}},{{jdbc.sybase.password.almacendedatos}},,,,,,,,,DataSource Sybase almacén datos. Conexión BD,ALTA,Sybase
coopeuch-migracion-rsalmacendatos,servicio-almacen-datos,websphereConnectionFactory,Connection Factory,Bean,Connection Factory IBM WebSphere MQ. Configuración MQ,websphereConnectionFactory,JMS,com.ibm.mq.jms.MQConnectionFactory,{{ibm.mq.host}},{{ibm.mq.port}},{{ibm.qm.name}},,,,,,,,,Connection Factory IBM MQ. Configuración MQ,ALTA,IBM MQ
coopeuch-migracion-rsalmacendatos,servicio-almacen-datos,AMQ,ActiveMQ Component,Bean,Componente ActiveMQ para mensajería. Broker AMQ,AMQ,AMQ,org.apache.activemq.camel.component.ActiveMQComponent,{{amq.broker.url}},{{amq.username}},{{amq.password}},,,,,,,,,Componente ActiveMQ. Broker mensajería,ALTA,ActiveMQ
coopeuch-migracion-rsautenticacion,servicio-autenticacion,Servicio Principal,Servicio,Context,Servicio principal de autenticación. Gestiona autenticación usuarios,servicio-autenticacion,Context,,,,,,,,,,,,,Servicio principal autenticación. Gestiona usuarios,ALTA,
coopeuch-migracion-rsautenticacioninterna,servicio-autenticacion-interna,Servicio Principal,Servicio,Context,Servicio principal de autenticación interna. Gestiona autenticación interna,servicio-autenticacion-interna,Context,,,,,,,,,,,,,Servicio principal autenticación interna. Gestiona autenticación,ALTA,
coopeuch-migracion-rsautenticacioninterna,servicio-autenticacion-interna,endpointWSAutenticacionInterna,SOAP Endpoint,Endpoint,Endpoint SOAP autenticación interna. Servicio SOAP,/WSAutenticacionInterna,SOAP,cl.coopeuch.integracion.autenticacioninterna.wsdl.WSAutenticacionInternaSOAPPortType,,,,,,,,,,,Endpoint SOAP autenticación interna. Servicio SOAP,ALTA,SOAP
coopeuch-migracion-rsautenticacioninterna,servicio-autenticacion-interna,endpointRSAutenticacionInterna,REST Endpoint,Endpoint,Endpoint REST autenticación interna. Servicio REST,/RSAutenticacionInterna,REST,cl.coopeuch.integracion.autenticacioninterna.wsdl.WSAutenticacionInternaSOAPPortType,,,,,,,,,,,Endpoint REST autenticación interna. Servicio REST,ALTA,REST
coopeuch-migracion-rsautenticacioninterna,servicio-autenticacion-interna,SQLAutenticacionInterna,DataSource,Bean,DataSource SQL autenticación interna. Conexión BD,SQLAutenticacionInterna,JDBC,net.sourceforge.jtds.jdbc.Driver,{[wsautenticacioninterna.ds.url]}/{[wsautenticacioninterna.ds.database]},{[wsautenticacioninterna.ds.username]},{[wsautenticacioninterna.ds.password]},,,,,,,,,DataSource SQL autenticación interna. Conexión BD,ALTA,SQL Server
coopeuch-migracion-rsautenticacioninterna,servicio-autenticacion-interna,beanAMQ,ActiveMQ Component,Bean,Componente ActiveMQ autenticación interna. Broker AMQ,beanAMQ,AMQ,org.apache.activemq.camel.component.ActiveMQComponent,{[amq.broker.url]},{[amq.username]},{[amq.password]},,,,,,,,,Componente ActiveMQ autenticación interna. Broker AMQ,ALTA,ActiveMQ
coopeuch-migracion-rsautenticacioninterna,servicio-autenticacion-interna,beanRouteFacade,Utility Bean,Bean,Bean utility autenticación interna. Facade utilidades,beanRouteFacade,Utility,cl.coopeuch.integracion.autenticacioninterna.util.RouteFacade,,,,,,,,,,,Bean utility autenticación interna. Facade utilidades,ALTA,
coopeuch-migracion-rsautenticacioninterna,servicio-autenticacion-interna,autenticar,Operación,Route,Operación autenticar usuario. Valida credenciales LDAP,direct:autenticar,Direct,,,,,cl.coopeuch.integracion.autenticacioninterna.util.RouteFacade,autenticarEntrada|autenticarSalida,,,,,,,,,Operación autenticar usuario. Valida credenciales,ALTA,
coopeuch-migracion-rsautenticacioninterna,servicio-autenticacion-interna,consultarToken,Operación,Route,Operación consultar token. Consulta token válido,direct:consultarToken,Direct,,,,,cl.coopeuch.integracion.autenticacioninterna.util.RouteFacade,setConsultarTokenRequest|setConsultarTokenResponse,,,,,,,,,Operación consultar token. Consulta token válido,ALTA,
coopeuch-migracion-rsautenticacioninterna,servicio-autenticacion-interna,refrescarToken,Operación,Route,Operación refrescar token. Actualiza token existente,direct:refrescarToken,Direct,,,,,cl.coopeuch.integracion.autenticacioninterna.util.RouteFacade,setRefrescarTokenRequest|setRefrescarTokenResponse,,,,,,,,,Operación refrescar token. Actualiza token,ALTA,
coopeuch-migracion-rsautenticacioninterna,servicio-autenticacion-interna,abortarToken,Operación,Route,Operación abortar token. Invalida token existente,direct:abortarToken,Direct,,,,,cl.coopeuch.integracion.autenticacioninterna.util.RouteFacade,setAbortarTokenRequest|setAbortarTokenResponse,,,,,,,,,Operación abortar token. Invalida token,ALTA,
coopeuch-migracion-rsautenticacioninterna,servicio-autenticacion-interna,excepcion,Manejo Errores,Route,Manejo centralizado de excepciones autenticación interna. Escribe en cola fault,direct:excepcion,AMQ,,,cl.coopeuch.integracion.autenticacioninterna.util.RouteFacade,excepcionAmq|excepcionCrear,,800,,,,ActiveMQ|{{amq.queue.fault}}|exchangePattern=InOnly,,,,,JSON marshaling,Handler central de errores autenticación interna. Serializa a JSON,ALTA,ActiveMQ
coopeuch-migracion-rsbanco,servicio-banco,Servicio Principal,Servicio,Context,Servicio principal de banco. Gestiona operaciones bancarias,servicio-banco,Context,,,,,,,,,,,,,Servicio principal banco. Gestiona operaciones bancarias,ALTA,
coopeuch-migracion-rsbanco,servicio-banco,endpointWsBanco,SOAP Endpoint,Endpoint,Endpoint SOAP banco. Servicio SOAP bancario,/WSBanco,SOAP,cl.coopeuch.integracion.banco.wsdl.WSBancoSOAPPortType,,,,,,,,,,,Endpoint SOAP banco. Servicio SOAP bancario,ALTA,SOAP
coopeuch-migracion-rsbanco,servicio-banco,endpointLogPlataformas,Client Proxy,Endpoint,Client proxy log plataformas. Servicio externo log,{[wsLogPlataformas.endpoint]},HTTP,cl.coopeuch.integracion.banco.wsdl.WSBancoSOAPPortType,,,,,,,,,,,Client proxy log plataformas. Servicio externo,ALTA,HTTP
coopeuch-migracion-rsbanco,servicio-banco,beanAMQ,ActiveMQ Component,Bean,Componente ActiveMQ banco. Broker AMQ,beanAMQ,AMQ,org.apache.activemq.camel.component.ActiveMQComponent,{[amq.broker.url]},{[amq.username]},{[amq.password]},,,,,,,,,Componente ActiveMQ banco. Broker AMQ,ALTA,ActiveMQ
coopeuch-migracion-rsbanco,servicio-banco,beanRouteFacade,Utility Bean,Bean,Bean utility banco. Facade utilidades,beanRouteFacade,Utility,cl.coopeuch.integracion.banco.util.RouteFacade,,,,,,,,,,,Bean utility banco. Facade utilidades,ALTA,
coopeuch-migracion-rsbanco,servicio-banco,listar,Operación,Route,Operación listar bancos. Lista bancos disponibles,direct:BancoListar,Direct,,,,,cl.coopeuch.integracion.banco.util.RouteFacade,concatenar|formatearSalida,,,,,,,,,Operación listar bancos. Lista bancos disponibles,ALTA,
coopeuch-migracion-rsbanco,servicio-banco,listarEmision,Operación,Route,Operación listar emisión bancos. Lista emisión bancos,direct:BancolistarEmision,Direct,,,,,cl.coopeuch.integracion.banco.util.RouteFacade,crearJMSCorrelationId24,,,,,,,,,Operación listar emisión bancos. Lista emisión,ALTA,
